4.896239852905273438e+01
5.367905426025390625e+01
5.334243774414062500e+01
4.973481750488281250e+01
4.972060775756835938e+01
4.706397628784179688e+01
4.535261154174804688e+01
4.758376312255859375e+01
4.742808532714843750e+01
5.302910614013671875e+01
5.059564971923828125e+01
5.115676498413085938e+01
4.898201370239257812e+01
4.967114639282226562e+01
4.903517150878906250e+01
4.856842422485351562e+01
4.524594116210937500e+01
4.874813079833984375e+01
5.164265060424804688e+01
4.856426239013671875e+01
4.907843780517578125e+01
4.911633300781250000e+01
4.939883041381835938e+01
4.728754043579101562e+01
4.623905563354492188e+01
4.807826232910156250e+01
5.080173873901367188e+01
4.794266891479492188e+01
4.970988845825195312e+01
4.899730300903320312e+01
5.056914138793945312e+01
4.945087051391601562e+01
5.008488845825195312e+01
4.895252990722656250e+01
4.813894653320312500e+01
4.731831741333007812e+01
1.070056381225585938e+02
1.063030319213867188e+02
1.050560989379882812e+02
1.016890869140625000e+02
9.071597290039062500e+01
9.265719604492187500e+01
1.005776443481445312e+02
9.471751403808593750e+01
9.923164367675781250e+01
9.896727752685546875e+01
9.531713867187500000e+01
9.713497161865234375e+01
9.910234832763671875e+01
9.388507843017578125e+01
9.838484191894531250e+01
9.488275909423828125e+01
9.655124664306640625e+01
9.827861785888671875e+01
9.501923370361328125e+01
9.373928833007812500e+01
9.957759094238281250e+01
9.591371154785156250e+01
9.840111541748046875e+01
9.994017791748046875e+01
9.489620971679687500e+01
9.643341827392578125e+01
9.799269866943359375e+01
9.619480133056640625e+01
1.001775665283203125e+02
9.653153991699218750e+01
9.529438781738281250e+01
8.932745361328125000e+01
5.562228012084960938e+01
5.610817718505859375e+01
5.976369094848632812e+01
5.820470809936523438e+01
5.865857696533203125e+01
5.750447082519531250e+01
5.523039245605468750e+01
5.565109634399414062e+01
6.197047424316406250e+01
5.847627639770507812e+01
5.750875091552734375e+01
5.790880203247070312e+01
5.957442092895507812e+01
5.829299926757812500e+01
5.832909011840820312e+01
5.458496475219726562e+01
6.134259414672851562e+01
6.283625793457031250e+01
6.118845367431640625e+01
5.612174224853515625e+01
6.283874511718750000e+01
6.172435760498046875e+01
5.900983428955078125e+01
6.047066879272460938e+01
6.198546218872070312e+01
5.899059295654296875e+01
6.318344116210937500e+01
5.901985168457031250e+01
5.794762039184570312e+01
5.567624282836914062e+01
9.210327148437500000e+01
9.730180358886718750e+01
9.781616973876953125e+01
9.704534912109375000e+01
9.898167419433593750e+01
9.622991943359375000e+01
9.607411193847656250e+01
9.798942565917968750e+01
9.755068206787109375e+01
9.440907287597656250e+01
9.828592681884765625e+01
9.261025238037109375e+01
9.861396026611328125e+01
9.689651489257812500e+01
9.720362854003906250e+01
9.428084564208984375e+01
9.644107818603515625e+01
9.527339172363281250e+01
9.947798156738281250e+01
9.425150299072265625e+01
9.746279144287109375e+01
9.749709320068359375e+01
9.394015502929687500e+01
9.247261047363281250e+01
9.999163818359375000e+01
9.562564849853515625e+01
9.239138793945312500e+01
9.626838684082031250e+01
1.004273910522460938e+02
9.963627624511718750e+01
9.818949127197265625e+01
